V1,annots
isogroup31026,isogroup31026|green kME=0.27|Associations:(R2=+0.3) time to max acceleration in response to acoustic stimulus; (R2=-0.34) routine swimming distance traveled; (R2=-0.35) routine swimming mean speed.
isogroup26358,isogroup26358|green kME=0.27|Associations:(R2=+0.3) time to max acceleration in response to acoustic stimulus; (R2=-0.34) routine swimming distance traveled; (R2=-0.35) routine swimming mean speed.
isogroup11028,isogroup11028|green kME=0.27|Associations:(R2=+0.3) time to max acceleration in response to acoustic stimulus; (R2=-0.34) routine swimming distance traveled; (R2=-0.35) routine swimming mean speed.
isogroup21784,isogroup21784|green kME=0.27|Associations:(R2=+0.3) time to max acceleration in response to acoustic stimulus; (R2=-0.34) routine swimming distance traveled; (R2=-0.35) routine swimming mean speed.
isogroup28995,isogroup28995|green kME=0.27|Associations:(R2=+0.3) time to max acceleration in response to acoustic stimulus; (R2=-0.34) routine swimming distance traveled; (R2=-0.35) routine swimming mean speed.
isogroup3516,isogroup3516|green kME=0.27|Associations:(R2=+0.3) time to max acceleration in response to acoustic stimulus; (R2=-0.34) routine swimming distance traveled; (R2=-0.35) routine swimming mean speed.
isogroup23906,isogroup23906|green kME=0.26|Associations:(R2=+0.3) time to max acceleration in response to acoustic stimulus; (R2=-0.34) routine swimming distance traveled; (R2=-0.35) routine swimming mean speed.
isogroup27166,isogroup27166|green kME=0.26|Associations:(R2=+0.3) time to max acceleration in response to acoustic stimulus; (R2=-0.34) routine swimming distance traveled; (R2=-0.35) routine swimming mean speed.
isogroup28139,isogroup28139|green kME=0.26|Associations:(R2=+0.3) time to max acceleration in response to acoustic stimulus; (R2=-0.34) routine swimming distance traveled; (R2=-0.35) routine swimming mean speed.
isogroup20642,isogroup20642|green kME=0.26|Associations:(R2=+0.3) time to max acceleration in response to acoustic stimulus; (R2=-0.34) routine swimming distance traveled; (R2=-0.35) routine swimming mean speed.
isogroup35701,isogroup35701|green kME=0.26|Associations:(R2=+0.3) time to max acceleration in response to acoustic stimulus; (R2=-0.34) routine swimming distance traveled; (R2=-0.35) routine swimming mean speed.
isogroup4931,isogroup4931|green kME=0.26|Associations:(R2=+0.3) time to max acceleration in response to acoustic stimulus; (R2=-0.34) routine swimming distance traveled; (R2=-0.35) routine swimming mean speed.
isogroup31846,isogroup31846|green kME=0.26|Associations:(R2=+0.3) time to max acceleration in response to acoustic stimulus; (R2=-0.34) routine swimming distance traveled; (R2=-0.35) routine swimming mean speed.
isogroup18291,isogroup18291|green kME=0.26|Associations:(R2=+0.3) time to max acceleration in response to acoustic stimulus; (R2=-0.34) routine swimming distance traveled; (R2=-0.35) routine swimming mean speed.
isogroup7894,isogroup7894|green kME=0.26|Associations:(R2=+0.3) time to max acceleration in response to acoustic stimulus; (R2=-0.34) routine swimming distance traveled; (R2=-0.35) routine swimming mean speed.
isogroup27909,isogroup27909|green kME=0.26|Associations:(R2=+0.3) time to max acceleration in response to acoustic stimulus; (R2=-0.34) routine swimming distance traveled; (R2=-0.35) routine swimming mean speed.
isogroup33702,isogroup33702|green kME=0.26|Associations:(R2=+0.3) time to max acceleration in response to acoustic stimulus; (R2=-0.34) routine swimming distance traveled; (R2=-0.35) routine swimming mean speed.
isogroup27133,isogroup27133|greenyellow kME=0.92|Associations:(R2=-0.47) distance traveled in response to visual stimulus.
isogroup25424,isogroup25424|greenyellow kME=0.88|Associations:(R2=-0.47) distance traveled in response to visual stimulus.
isogroup25457,isogroup25457|greenyellow kME=0.86|Associations:(R2=-0.47) distance traveled in response to visual stimulus.
isogroup15453,isogroup15453|greenyellow kME=0.84|Associations:(R2=-0.47) distance traveled in response to visual stimulus.
isogroup25395,isogroup25395|greenyellow kME=0.84|Associations:(R2=-0.47) distance traveled in response to visual stimulus.
isogroup23912,isogroup23912|greenyellow kME=0.82|Associations:(R2=-0.47) distance traveled in response to visual stimulus.
isogroup29796,isogroup29796|greenyellow kME=0.81|Associations:(R2=-0.47) distance traveled in response to visual stimulus.
isogroup10686,isogroup10686|greenyellow kME=0.81|Associations:(R2=-0.47) distance traveled in response to visual stimulus.
isogroup9790,isogroup9790|greenyellow kME=0.81|Associations:(R2=-0.47) distance traveled in response to visual stimulus.
isogroup19041,isogroup19041|greenyellow kME=0.81|Associations:(R2=-0.47) distance traveled in response to visual stimulus.
isogroup34918,isogroup34918|greenyellow kME=0.81|Associations:(R2=-0.47) distance traveled in response to visual stimulus.
isogroup18112,isogroup18112|greenyellow kME=0.78|Associations:(R2=-0.47) distance traveled in response to visual stimulus.
isogroup8013,isogroup8013|greenyellow kME=0.78|Associations:(R2=-0.47) distance traveled in response to visual stimulus.
isogroup33516,isogroup33516|greenyellow kME=0.78|Associations:(R2=-0.47) distance traveled in response to visual stimulus.
isogroup36716,isogroup36716|greenyellow kME=0.78|Associations:(R2=-0.47) distance traveled in response to visual stimulus.
isogroup27102,isogroup27102|greenyellow kME=0.78|Associations:(R2=-0.47) distance traveled in response to visual stimulus.
isogroup25188,isogroup25188|greenyellow kME=0.78|Associations:(R2=-0.47) distance traveled in response to visual stimulus.
isogroup29577,isogroup29577|greenyellow kME=0.78|Associations:(R2=-0.47) distance traveled in response to visual stimulus.
isogroup10406,isogroup10406|greenyellow kME=0.77|Associations:(R2=-0.47) distance traveled in response to visual stimulus.
isogroup31963,isogroup31963|greenyellow kME=0.77|Associations:(R2=-0.47) distance traveled in response to visual stimulus.
isogroup32941,isogroup32941|greenyellow kME=0.77|Associations:(R2=-0.47) distance traveled in response to visual stimulus.
isogroup27522,isogroup27522|greenyellow kME=0.77|Associations:(R2=-0.47) distance traveled in response to visual stimulus.
isogroup30088,isogroup30088|greenyellow kME=0.76|Associations:(R2=-0.47) distance traveled in response to visual stimulus.
isogroup32899,isogroup32899|greenyellow kME=0.76|Associations:(R2=-0.47) distance traveled in response to visual stimulus.
isogroup9878,isogroup9878|greenyellow kME=0.76|Associations:(R2=-0.47) distance traveled in response to visual stimulus.
isogroup15250,isogroup15250|greenyellow kME=0.75|Associations:(R2=-0.47) distance traveled in response to visual stimulus.
isogroup32428,isogroup32428|greenyellow kME=0.75|Associations:(R2=-0.47) distance traveled in response to visual stimulus.
isogroup8065,isogroup8065|greenyellow kME=0.75|Associations:(R2=-0.47) distance traveled in response to visual stimulus.
isogroup33746,isogroup33746|greenyellow kME=0.74|Associations:(R2=-0.47) distance traveled in response to visual stimulus.
isogroup31705,isogroup31705|greenyellow kME=0.74|Associations:(R2=-0.47) distance traveled in response to visual stimulus.
isogroup14750,isogroup14750|greenyellow kME=0.74|Associations:(R2=-0.47) distance traveled in response to visual stimulus.
isogroup20339,isogroup20339|greenyellow kME=0.74|Associations:(R2=-0.47) distance traveled in response to visual stimulus.
isogroup31334,isogroup31334|greenyellow kME=0.73|Associations:(R2=-0.47) distance traveled in response to visual stimulus.
isogroup21681,isogroup21681|greenyellow kME=0.73|Associations:(R2=-0.47) distance traveled in response to visual stimulus.
isogroup30455,isogroup30455|greenyellow kME=0.73|Associations:(R2=-0.47) distance traveled in response to visual stimulus.
isogroup26597,isogroup26597|greenyellow kME=0.73|Associations:(R2=-0.47) distance traveled in response to visual stimulus.
isogroup27170,isogroup27170|greenyellow kME=0.73|Associations:(R2=-0.47) distance traveled in response to visual stimulus.
isogroup28661,isogroup28661|greenyellow kME=0.72|Associations:(R2=-0.47) distance traveled in response to visual stimulus.
isogroup26840,isogroup26840|greenyellow kME=0.72|Associations:(R2=-0.47) distance traveled in response to visual stimulus.
isogroup27135,isogroup27135|greenyellow kME=0.72|Associations:(R2=-0.47) distance traveled in response to visual stimulus.
isogroup8534,isogroup8534|greenyellow kME=0.72|Associations:(R2=-0.47) distance traveled in response to visual stimulus.
isogroup20579,isogroup20579|greenyellow kME=0.72|Associations:(R2=-0.47) distance traveled in response to visual stimulus.
isogroup18028,isogroup18028|greenyellow kME=0.72|Associations:(R2=-0.47) distance traveled in response to visual stimulus.
isogroup29719,isogroup29719|greenyellow kME=0.72|Associations:(R2=-0.47) distance traveled in response to visual stimulus.
isogroup8008,isogroup8008|greenyellow kME=0.71|Associations:(R2=-0.47) distance traveled in response to visual stimulus.
isogroup30672,isogroup30672|greenyellow kME=0.71|Associations:(R2=-0.47) distance traveled in response to visual stimulus.
isogroup32588,isogroup32588|greenyellow kME=0.71|Associations:(R2=-0.47) distance traveled in response to visual stimulus.
isogroup22556,isogroup22556|greenyellow kME=0.71|Associations:(R2=-0.47) distance traveled in response to visual stimulus.
isogroup28336,isogroup28336|greenyellow kME=0.71|Associations:(R2=-0.47) distance traveled in response to visual stimulus.
isogroup20690,isogroup20690|greenyellow kME=0.7|Associations:(R2=-0.47) distance traveled in response to visual stimulus.
isogroup31075,isogroup31075|greenyellow kME=0.69|Associations:(R2=-0.47) distance traveled in response to visual stimulus.
isogroup31910,isogroup31910|greenyellow kME=0.68|Associations:(R2=-0.47) distance traveled in response to visual stimulus.
isogroup27241,isogroup27241|greenyellow kME=0.68|Associations:(R2=-0.47) distance traveled in response to visual stimulus.
isogroup17907,isogroup17907|greenyellow kME=0.68|Associations:(R2=-0.47) distance traveled in response to visual stimulus.
isogroup20804,isogroup20804|greenyellow kME=0.68|Associations:(R2=-0.47) distance traveled in response to visual stimulus.
isogroup33240,isogroup33240|greenyellow kME=0.68|Associations:(R2=-0.47) distance traveled in response to visual stimulus.
isogroup31305,isogroup31305|greenyellow kME=0.68|Associations:(R2=-0.47) distance traveled in response to visual stimulus.
isogroup5362,isogroup5362|greenyellow kME=0.67|Associations:(R2=-0.47) distance traveled in response to visual stimulus.
isogroup20058,isogroup20058|greenyellow kME=0.67|Associations:(R2=-0.47) distance traveled in response to visual stimulus.
isogroup31337,isogroup31337|greenyellow kME=0.67|Associations:(R2=-0.47) distance traveled in response to visual stimulus.
isogroup15483,isogroup15483|greenyellow kME=0.67|Associations:(R2=-0.47) distance traveled in response to visual stimulus.
isogroup21967,isogroup21967|greenyellow kME=0.67|Associations:(R2=-0.47) distance traveled in response to visual stimulus.
isogroup25365,isogroup25365|greenyellow kME=0.66|Associations:(R2=-0.47) distance traveled in response to visual stimulus.
isogroup15708,isogroup15708|greenyellow kME=0.66|Associations:(R2=-0.47) distance traveled in response to visual stimulus.
isogroup5280,isogroup5280|greenyellow kME=0.66|Associations:(R2=-0.47) distance traveled in response to visual stimulus.
isogroup29791,isogroup29791|greenyellow kME=0.66|Associations:(R2=-0.47) distance traveled in response to visual stimulus.
isogroup23290,isogroup23290|greenyellow kME=0.66|Associations:(R2=-0.47) distance traveled in response to visual stimulus.
isogroup18990,isogroup18990|greenyellow kME=0.65|Associations:(R2=-0.47) distance traveled in response to visual stimulus.
isogroup27781,isogroup27781|greenyellow kME=0.65|Associations:(R2=-0.47) distance traveled in response to visual stimulus.
isogroup29318,isogroup29318|greenyellow kME=0.65|Associations:(R2=-0.47) distance traveled in response to visual stimulus.
isogroup12649,isogroup12649|greenyellow kME=0.65|Associations:(R2=-0.47) distance traveled in response to visual stimulus.
isogroup27142,isogroup27142|greenyellow kME=0.64|Associations:(R2=-0.47) distance traveled in response to visual stimulus.
isogroup22723,isogroup22723|greenyellow kME=0.64|Associations:(R2=-0.47) distance traveled in response to visual stimulus.
isogroup30385,isogroup30385|greenyellow kME=0.64|Associations:(R2=-0.47) distance traveled in response to visual stimulus.
isogroup27822,isogroup27822|greenyellow kME=0.64|Associations:(R2=-0.47) distance traveled in response to visual stimulus.
isogroup32966,isogroup32966|greenyellow kME=0.64|Associations:(R2=-0.47) distance traveled in response to visual stimulus.
isogroup21775,isogroup21775|greenyellow kME=0.64|Associations:(R2=-0.47) distance traveled in response to visual stimulus.
isogroup17284,isogroup17284|greenyellow kME=0.64|Associations:(R2=-0.47) distance traveled in response to visual stimulus.
isogroup11134,isogroup11134|greenyellow kME=0.63|Associations:(R2=-0.47) distance traveled in response to visual stimulus.
isogroup24628,isogroup24628|greenyellow kME=0.63|Associations:(R2=-0.47) distance traveled in response to visual stimulus.
isogroup10389,isogroup10389|greenyellow kME=0.63|Associations:(R2=-0.47) distance traveled in response to visual stimulus.
isogroup10699,isogroup10699|greenyellow kME=0.63|Associations:(R2=-0.47) distance traveled in response to visual stimulus.
isogroup35544,isogroup35544|greenyellow kME=0.62|Associations:(R2=-0.47) distance traveled in response to visual stimulus.
isogroup3649,isogroup3649|greenyellow kME=0.62|Associations:(R2=-0.47) distance traveled in response to visual stimulus.
isogroup35695,isogroup35695|greenyellow kME=0.62|Associations:(R2=-0.47) distance traveled in response to visual stimulus.
isogroup10331,isogroup10331|greenyellow kME=0.62|Associations:(R2=-0.47) distance traveled in response to visual stimulus.
isogroup6754,isogroup6754|greenyellow kME=0.62|Associations:(R2=-0.47) distance traveled in response to visual stimulus.
isogroup30110,isogroup30110|greenyellow kME=0.62|Associations:(R2=-0.47) distance traveled in response to visual stimulus.
isogroup20493,isogroup20493|greenyellow kME=0.62|Associations:(R2=-0.47) distance traveled in response to visual stimulus.
isogroup32760,isogroup32760|greenyellow kME=0.62|Associations:(R2=-0.47) distance traveled in response to visual stimulus.
isogroup11471,isogroup11471|greenyellow kME=0.62|Associations:(R2=-0.47) distance traveled in response to visual stimulus.
isogroup24882,isogroup24882|greenyellow kME=0.62|Associations:(R2=-0.47) distance traveled in response to visual stimulus.
isogroup1713,isogroup1713|greenyellow kME=0.62|Associations:(R2=-0.47) distance traveled in response to visual stimulus.
isogroup20584,isogroup20584|greenyellow kME=0.61|Associations:(R2=-0.47) distance traveled in response to visual stimulus.
isogroup22041,isogroup22041|greenyellow kME=0.61|Associations:(R2=-0.47) distance traveled in response to visual stimulus.
isogroup3641,isogroup3641|greenyellow kME=0.61|Associations:(R2=-0.47) distance traveled in response to visual stimulus.
isogroup33241,isogroup33241|greenyellow kME=0.61|Associations:(R2=-0.47) distance traveled in response to visual stimulus.
isogroup8028,isogroup8028|greenyellow kME=0.61|Associations:(R2=-0.47) distance traveled in response to visual stimulus.
isogroup4182,isogroup4182|greenyellow kME=0.61|Associations:(R2=-0.47) distance traveled in response to visual stimulus.
isogroup27335,isogroup27335|greenyellow kME=0.6|Associations:(R2=-0.47) distance traveled in response to visual stimulus.
isogroup18440,isogroup18440|greenyellow kME=0.6|Associations:(R2=-0.47) distance traveled in response to visual stimulus.
isogroup32880,isogroup32880|greenyellow kME=0.6|Associations:(R2=-0.47) distance traveled in response to visual stimulus.
isogroup25531,isogroup25531|greenyellow kME=0.6|Associations:(R2=-0.47) distance traveled in response to visual stimulus.
isogroup12298,isogroup12298|greenyellow kME=0.6|Associations:(R2=-0.47) distance traveled in response to visual stimulus.
isogroup5176,isogroup5176|greenyellow kME=0.6|Associations:(R2=-0.47) distance traveled in response to visual stimulus.
isogroup31868,isogroup31868|greenyellow kME=0.6|Associations:(R2=-0.47) distance traveled in response to visual stimulus.
isogroup14990,isogroup14990|greenyellow kME=0.6|Associations:(R2=-0.47) distance traveled in response to visual stimulus.
isogroup22789,isogroup22789|greenyellow kME=0.59|Associations:(R2=-0.47) distance traveled in response to visual stimulus.
isogroup32379,isogroup32379|greenyellow kME=0.59|Associations:(R2=-0.47) distance traveled in response to visual stimulus.
isogroup23333,isogroup23333|greenyellow kME=0.59|Associations:(R2=-0.47) distance traveled in response to visual stimulus.
isogroup25048,isogroup25048|greenyellow kME=0.59|Associations:(R2=-0.47) distance traveled in response to visual stimulus.
isogroup31686,isogroup31686|greenyellow kME=0.59|Associations:(R2=-0.47) distance traveled in response to visual stimulus.
isogroup33346,isogroup33346|greenyellow kME=0.58|Associations:(R2=-0.47) distance traveled in response to visual stimulus.
isogroup30277,isogroup30277|greenyellow kME=0.58|Associations:(R2=-0.47) distance traveled in response to visual stimulus.
isogroup11052,isogroup11052|greenyellow kME=0.58|Associations:(R2=-0.47) distance traveled in response to visual stimulus.
isogroup24904,isogroup24904|greenyellow kME=0.58|Associations:(R2=-0.47) distance traveled in response to visual stimulus.
isogroup20868,isogroup20868|greenyellow kME=0.58|Associations:(R2=-0.47) distance traveled in response to visual stimulus.
isogroup18728,isogroup18728|greenyellow kME=0.57|Associations:(R2=-0.47) distance traveled in response to visual stimulus.
isogroup10734,isogroup10734|greenyellow kME=0.57|Associations:(R2=-0.47) distance traveled in response to visual stimulus.
isogroup35005,isogroup35005|greenyellow kME=0.57|Associations:(R2=-0.47) distance traveled in response to visual stimulus.
isogroup23254,isogroup23254|greenyellow kME=0.57|Associations:(R2=-0.47) distance traveled in response to visual stimulus.
isogroup8650,isogroup8650|greenyellow kME=0.56|Associations:(R2=-0.47) distance traveled in response to visual stimulus.
isogroup32262,isogroup32262|greenyellow kME=0.56|Associations:(R2=-0.47) distance traveled in response to visual stimulus.
isogroup23960,isogroup23960|greenyellow kME=0.56|Associations:(R2=-0.47) distance traveled in response to visual stimulus.
isogroup33217,isogroup33217|greenyellow kME=0.56|Associations:(R2=-0.47) distance traveled in response to visual stimulus.
isogroup33090,isogroup33090|greenyellow kME=0.56|Associations:(R2=-0.47) distance traveled in response to visual stimulus.
isogroup29016,isogroup29016|greenyellow kME=0.55|Associations:(R2=-0.47) distance traveled in response to visual stimulus.
isogroup36711,isogroup36711|greenyellow kME=0.55|Associations:(R2=-0.47) distance traveled in response to visual stimulus.
isogroup24869,isogroup24869|greenyellow kME=0.55|Associations:(R2=-0.47) distance traveled in response to visual stimulus.
isogroup29449,isogroup29449|greenyellow kME=0.54|Associations:(R2=-0.47) distance traveled in response to visual stimulus.
isogroup21717,isogroup21717|greenyellow kME=0.54|Associations:(R2=-0.47) distance traveled in response to visual stimulus.
isogroup33025,isogroup33025|greenyellow kME=0.54|Associations:(R2=-0.47) distance traveled in response to visual stimulus.
isogroup33650,isogroup33650|greenyellow kME=0.54|Associations:(R2=-0.47) distance traveled in response to visual stimulus.
isogroup15621,isogroup15621|greenyellow kME=0.53|Associations:(R2=-0.47) distance traveled in response to visual stimulus.
isogroup29943,isogroup29943|greenyellow kME=0.53|Associations:(R2=-0.47) distance traveled in response to visual stimulus.
isogroup19641,isogroup19641|greenyellow kME=0.53|Associations:(R2=-0.47) distance traveled in response to visual stimulus.
isogroup23329,isogroup23329|greenyellow kME=0.53|Associations:(R2=-0.47) distance traveled in response to visual stimulus.
isogroup15433,isogroup15433|greenyellow kME=0.53|Associations:(R2=-0.47) distance traveled in response to visual stimulus.
isogroup18532,isogroup18532|greenyellow kME=0.53|Associations:(R2=-0.47) distance traveled in response to visual stimulus.
isogroup21080,isogroup21080|greenyellow kME=0.52|Associations:(R2=-0.47) distance traveled in response to visual stimulus.
isogroup23787,isogroup23787|greenyellow kME=0.52|Associations:(R2=-0.47) distance traveled in response to visual stimulus.
isogroup27074,isogroup27074|greenyellow kME=0.52|Associations:(R2=-0.47) distance traveled in response to visual stimulus.
isogroup11532,isogroup11532|greenyellow kME=0.52|Associations:(R2=-0.47) distance traveled in response to visual stimulus.
isogroup18723,isogroup18723|greenyellow kME=0.52|Associations:(R2=-0.47) distance traveled in response to visual stimulus.
isogroup31401,isogroup31401|greenyellow kME=0.52|Associations:(R2=-0.47) distance traveled in response to visual stimulus.
isogroup33402,isogroup33402|greenyellow kME=0.52|Associations:(R2=-0.47) distance traveled in response to visual stimulus.
isogroup28483,isogroup28483|greenyellow kME=0.52|Associations:(R2=-0.47) distance traveled in response to visual stimulus.
isogroup1712,isogroup1712|greenyellow kME=0.52|Associations:(R2=-0.47) distance traveled in response to visual stimulus.
isogroup21753,isogroup21753|greenyellow kME=0.52|Associations:(R2=-0.47) distance traveled in response to visual stimulus.
isogroup17924,isogroup17924|greenyellow kME=0.52|Associations:(R2=-0.47) distance traveled in response to visual stimulus.
isogroup22285,isogroup22285|greenyellow kME=0.52|Associations:(R2=-0.47) distance traveled in response to visual stimulus.
isogroup32391,isogroup32391|greenyellow kME=0.51|Associations:(R2=-0.47) distance traveled in response to visual stimulus.
isogroup25778,isogroup25778|greenyellow kME=0.51|Associations:(R2=-0.47) distance traveled in response to visual stimulus.
isogroup20571,isogroup20571|greenyellow kME=0.51|Associations:(R2=-0.47) distance traveled in response to visual stimulus.
isogroup31015,isogroup31015|greenyellow kME=0.51|Associations:(R2=-0.47) distance traveled in response to visual stimulus.
isogroup26513,isogroup26513|greenyellow kME=0.51|Associations:(R2=-0.47) distance traveled in response to visual stimulus.
isogroup30658,isogroup30658|greenyellow kME=0.51|Associations:(R2=-0.47) distance traveled in response to visual stimulus.
isogroup28382,isogroup28382|greenyellow kME=0.5|Associations:(R2=-0.47) distance traveled in response to visual stimulus.
isogroup32190,isogroup32190|greenyellow kME=0.5|Associations:(R2=-0.47) distance traveled in response to visual stimulus.
isogroup27776,isogroup27776|greenyellow kME=0.5|Associations:(R2=-0.47) distance traveled in response to visual stimulus.
isogroup14735,isogroup14735|greenyellow kME=0.5|Associations:(R2=-0.47) distance traveled in response to visual stimulus.
isogroup8469,isogroup8469|greenyellow kME=0.5|Associations:(R2=-0.47) distance traveled in response to visual stimulus.
isogroup24000,isogroup24000|greenyellow kME=0.5|Associations:(R2=-0.47) distance traveled in response to visual stimulus.
isogroup15337,isogroup15337|greenyellow kME=0.5|Associations:(R2=-0.47) distance traveled in response to visual stimulus.
isogroup28594,isogroup28594|greenyellow kME=0.5|Associations:(R2=-0.47) distance traveled in response to visual stimulus.
isogroup19762,isogroup19762|greenyellow kME=0.49|Associations:(R2=-0.47) distance traveled in response to visual stimulus.
isogroup11314,isogroup11314|greenyellow kME=0.49|Associations:(R2=-0.47) distance traveled in response to visual stimulus.
isogroup20374,isogroup20374|greenyellow kME=0.49|Associations:(R2=-0.47) distance traveled in response to visual stimulus.
isogroup18133,isogroup18133|greenyellow kME=0.49|Associations:(R2=-0.47) distance traveled in response to visual stimulus.
isogroup18287,isogroup18287|greenyellow kME=0.49|Associations:(R2=-0.47) distance traveled in response to visual stimulus.
isogroup22158,isogroup22158|greenyellow kME=0.49|Associations:(R2=-0.47) distance traveled in response to visual stimulus.
isogroup34682,isogroup34682|greenyellow kME=0.49|Associations:(R2=-0.47) distance traveled in response to visual stimulus.
isogroup32519,isogroup32519|greenyellow kME=0.49|Associations:(R2=-0.47) distance traveled in response to visual stimulus.
isogroup28498,isogroup28498|greenyellow kME=0.49|Associations:(R2=-0.47) distance traveled in response to visual stimulus.
isogroup33057,isogroup33057|greenyellow kME=0.49|Associations:(R2=-0.47) distance traveled in response to visual stimulus.
isogroup24140,isogroup24140|greenyellow kME=0.48|Associations:(R2=-0.47) distance traveled in response to visual stimulus.
isogroup36721,isogroup36721|greenyellow kME=0.48|Associations:(R2=-0.47) distance traveled in response to visual stimulus.
isogroup31617,isogroup31617|greenyellow kME=0.48|Associations:(R2=-0.47) distance traveled in response to visual stimulus.
isogroup28668,isogroup28668|greenyellow kME=0.48|Associations:(R2=-0.47) distance traveled in response to visual stimulus.
isogroup31113,isogroup31113|greenyellow kME=0.48|Associations:(R2=-0.47) distance traveled in response to visual stimulus.
isogroup23752,isogroup23752|greenyellow kME=0.48|Associations:(R2=-0.47) distance traveled in response to visual stimulus.
isogroup5173,isogroup5173|greenyellow kME=0.48|Associations:(R2=-0.47) distance traveled in response to visual stimulus.
isogroup31947,isogroup31947|greenyellow kME=0.48|Associations:(R2=-0.47) distance traveled in response to visual stimulus.
isogroup20145,isogroup20145|greenyellow kME=0.47|Associations:(R2=-0.47) distance traveled in response to visual stimulus.
isogroup23457,isogroup23457|greenyellow kME=0.47|Associations:(R2=-0.47) distance traveled in response to visual stimulus.
isogroup32850,isogroup32850|greenyellow kME=0.47|Associations:(R2=-0.47) distance traveled in response to visual stimulus.
isogroup32274,isogroup32274|greenyellow kME=0.47|Associations:(R2=-0.47) distance traveled in response to visual stimulus.
isogroup27727,isogroup27727|greenyellow kME=0.47|Associations:(R2=-0.47) distance traveled in response to visual stimulus.
isogroup32597,isogroup32597|greenyellow kME=0.47|Associations:(R2=-0.47) distance traveled in response to visual stimulus.
isogroup31966,isogroup31966|greenyellow kME=0.47|Associations:(R2=-0.47) distance traveled in response to visual stimulus.
isogroup18980,isogroup18980|greenyellow kME=0.47|Associations:(R2=-0.47) distance traveled in response to visual stimulus.
isogroup32376,isogroup32376|greenyellow kME=0.47|Associations:(R2=-0.47) distance traveled in response to visual stimulus.
isogroup18298,isogroup18298|greenyellow kME=0.47|Associations:(R2=-0.47) distance traveled in response to visual stimulus.
isogroup8031,isogroup8031|greenyellow kME=0.47|Associations:(R2=-0.47) distance traveled in response to visual stimulus.
isogroup17740,isogroup17740|greenyellow kME=0.46|Associations:(R2=-0.47) distance traveled in response to visual stimulus.
isogroup27087,isogroup27087|greenyellow kME=0.46|Associations:(R2=-0.47) distance traveled in response to visual stimulus.
isogroup29749,isogroup29749|greenyellow kME=0.46|Associations:(R2=-0.47) distance traveled in response to visual stimulus.
isogroup27888,isogroup27888|greenyellow kME=0.46|Associations:(R2=-0.47) distance traveled in response to visual stimulus.
isogroup24554,isogroup24554|greenyellow kME=0.46|Associations:(R2=-0.47) distance traveled in response to visual stimulus.
isogroup14581,isogroup14581|greenyellow kME=0.46|Associations:(R2=-0.47) distance traveled in response to visual stimulus.
isogroup24566,isogroup24566|greenyellow kME=0.46|Associations:(R2=-0.47) distance traveled in response to visual stimulus.
isogroup32742,isogroup32742|greenyellow kME=0.46|Associations:(R2=-0.47) distance traveled in response to visual stimulus.
isogroup5015,isogroup5015|greenyellow kME=0.46|Associations:(R2=-0.47) distance traveled in response to visual stimulus.
isogroup27586,isogroup27586|greenyellow kME=0.46|Associations:(R2=-0.47) distance traveled in response to visual stimulus.
isogroup26406,isogroup26406|greenyellow kME=0.46|Associations:(R2=-0.47) distance traveled in response to visual stimulus.
isogroup30454,isogroup30454|greenyellow kME=0.46|Associations:(R2=-0.47) distance traveled in response to visual stimulus.
isogroup19287,isogroup19287|greenyellow kME=0.46|Associations:(R2=-0.47) distance traveled in response to visual stimulus.
isogroup20323,isogroup20323|greenyellow kME=0.46|Associations:(R2=-0.47) distance traveled in response to visual stimulus.
isogroup29642,isogroup29642|greenyellow kME=0.46|Associations:(R2=-0.47) distance traveled in response to visual stimulus.
isogroup14897,isogroup14897|greenyellow kME=0.45|Associations:(R2=-0.47) distance traveled in response to visual stimulus.
isogroup36203,isogroup36203|greenyellow kME=0.45|Associations:(R2=-0.47) distance traveled in response to visual stimulus.
isogroup21514,isogroup21514|greenyellow kME=0.45|Associations:(R2=-0.47) distance traveled in response to visual stimulus.
isogroup24884,isogroup24884|greenyellow kME=0.45|Associations:(R2=-0.47) distance traveled in response to visual stimulus.
isogroup22319,isogroup22319|greenyellow kME=0.45|Associations:(R2=-0.47) distance traveled in response to visual stimulus.
isogroup32289,isogroup32289|greenyellow kME=0.45|Associations:(R2=-0.47) distance traveled in response to visual stimulus.
isogroup18514,isogroup18514|greenyellow kME=0.45|Associations:(R2=-0.47) distance traveled in response to visual stimulus.
isogroup30554,isogroup30554|greenyellow kME=0.45|Associations:(R2=-0.47) distance traveled in response to visual stimulus.
isogroup31637,isogroup31637|greenyellow kME=0.45|Associations:(R2=-0.47) distance traveled in response to visual stimulus.
isogroup12226,isogroup12226|greenyellow kME=0.45|Associations:(R2=-0.47) distance traveled in response to visual stimulus.
isogroup18064,isogroup18064|greenyellow kME=0.45|Associations:(R2=-0.47) distance traveled in response to visual stimulus.
isogroup25214,isogroup25214|greenyellow kME=0.45|Associations:(R2=-0.47) distance traveled in response to visual stimulus.
isogroup31796,isogroup31796|greenyellow kME=0.45|Associations:(R2=-0.47) distance traveled in response to visual stimulus.
isogroup1912,isogroup1912|greenyellow kME=0.45|Associations:(R2=-0.47) distance traveled in response to visual stimulus.
isogroup32990,isogroup32990|greenyellow kME=0.45|Associations:(R2=-0.47) distance traveled in response to visual stimulus.
isogroup19544,isogroup19544|greenyellow kME=0.45|Associations:(R2=-0.47) distance traveled in response to visual stimulus.
